,State,Year,category,Title,TotalEmissions,shortName
323,Arizona,2014,Waste,Municipal Solid Waste (MSW) Landfills (5A1),80419747790848.0,Municipal
324,Arizona,2015,Agriculture,Enteric Fermentation (3A),93772096471040.0,Enteric Fermentation
325,Arizona,2015,Agriculture,Field Burning of Agricultural Residues* (3F),188137947136.0,Field Burning
326,Arizona,2015,Agriculture,Manure Management (3B),32192262569984.0,Manure
327,Arizona,2015,Agriculture,Rice Cultivation (3C),0.0,Rice
328,Arizona,2015,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
329,Arizona,2015,Coal,Surface Coal Mining (1B1a),2104862965760.0,Surface
330,Arizona,2015,Coal,Underground Coal Mining (1B1a),0.0,Underground
331,Arizona,2015,Natural Gas Systems,Distribution (1B2b),7473333796864.0,Distribution
332,Arizona,2015,Natural Gas Systems,Exploration (1B2b),23589406.0,Exploration
333,Arizona,2015,Natural Gas Systems,Post Meter (annual),7514827522048.0,Post Meter
334,Arizona,2015,Natural Gas Systems,Processing (1B2b),0.0,Processing
335,Arizona,2015,Natural Gas Systems,Production (1B2b),1362716786688.0,Production
336,Arizona,2015,Natural Gas Systems,Transmission & Storage (1B2b),31587299229696.0,Transmission-Storage
337,Arizona,2015,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),85705687040.0,"Abandoned Oil, Gas Wells"
338,Arizona,2015,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
339,Arizona,2015,Others,Mobile Combustion (1A),2128079486976.0,Mobile Combustion
340,Arizona,2015,Others,Petrochemical Production (2B8),0.0,Petrochemical
341,Arizona,2015,Others,Stationary combustion (1A),3177633808384.0,Stationary combustion
342,Arizona,2015,Petroleum Systems,Exploration* (1B2a),408646720.0,Exploration*
343,Arizona,2015,Petroleum Systems,Production (1B2a),51746254848.0,Production*
344,Arizona,2015,Petroleum Systems,Refining (1B2a),0.0,Refining
345,Arizona,2015,Petroleum Systems,Transport (1B2a),46524228.0,Transport
346,Arizona,2015,Waste,Composting (5B1),225470398464.0,Composting
347,Arizona,2015,Waste,Domestic Wastewater Treatment & Discharge (5D),10890525016064.0,Domestic
348,Arizona,2015,Waste,Industrial Landfills (5A1),2263628382208.0,Industrial Landfills
349,Arizona,2015,Waste,Industrial Wastewater Treatment & Discharge (5D),0.0,Industrial
350,Arizona,2015,Waste,Municipal Solid Waste (MSW) Landfills (5A1),76584191000576.0,Municipal
351,Arizona,2016,Agriculture,Enteric Fermentation (3A),95745810104320.0,Enteric Fermentation
352,Arizona,2016,Agriculture,Field Burning of Agricultural Residues* (3F),190604722176.0,Field Burning
353,Arizona,2016,Agriculture,Manure Management (3B),31127685300224.0,Manure
354,Arizona,2016,Agriculture,Rice Cultivation (3C),0.0,Rice
355,Arizona,2016,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
356,Arizona,2016,Coal,Surface Coal Mining (1B1a),1671071006720.0,Surface
357,Arizona,2016,Coal,Underground Coal Mining (1B1a),0.0,Underground
358,Arizona,2016,Natural Gas Systems,Distribution (1B2b),7474991071232.0,Distribution
359,Arizona,2016,Natural Gas Systems,Exploration (1B2b),5595629.0,Exploration
360,Arizona,2016,Natural Gas Systems,Post Meter (annual),7610787430400.0,Post Meter
361,Arizona,2016,Natural Gas Systems,Processing (1B2b),0.0,Processing
362,Arizona,2016,Natural Gas Systems,Production (1B2b),1485818429440.0,Production
363,Arizona,2016,Natural Gas Systems,Transmission & Storage (1B2b),34343873413120.0,Transmission-Storage
364,Arizona,2016,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),86160359424.0,"Abandoned Oil, Gas Wells"
365,Arizona,2016,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
366,Arizona,2016,Others,Mobile Combustion (1A),2016408764416.0,Mobile Combustion
367,Arizona,2016,Others,Petrochemical Production (2B8),0.0,Petrochemical
368,Arizona,2016,Others,Stationary combustion (1A),2982726336512.0,Stationary combustion
369,Arizona,2016,Petroleum Systems,Exploration* (1B2a),52018692.0,Exploration*
370,Arizona,2016,Petroleum Systems,Production (1B2a),19047600128.0,Production*
371,Arizona,2016,Petroleum Systems,Refining (1B2a),0.0,Refining
372,Arizona,2016,Petroleum Systems,Transport (1B2a),9763642.0,Transport
373,Arizona,2016,Waste,Composting (5B1),23606218752.0,Composting
374,Arizona,2016,Waste,Domestic Wastewater Treatment & Discharge (5D),9955819126784.0,Domestic
375,Arizona,2016,Waste,Industrial Landfills (5A1),2254948532224.0,Industrial Landfills
376,Arizona,2016,Waste,Industrial Wastewater Treatment & Discharge (5D),0.0,Industrial
377,Arizona,2016,Waste,Municipal Solid Waste (MSW) Landfills (5A1),79291572289536.0,Municipal
378,Arizona,2017,Agriculture,Enteric Fermentation (3A),100550586662912.0,Enteric Fermentation
379,Arizona,2017,Agriculture,Field Burning of Agricultural Residues* (3F),191333203968.0,Field Burning
380,Arizona,2017,Agriculture,Manure Management (3B),32226645377024.0,Manure
381,Arizona,2017,Agriculture,Rice Cultivation (3C),0.0,Rice
382,Arizona,2017,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
383,Arizona,2017,Coal,Surface Coal Mining (1B1a),1922822569984.0,Surface
384,Arizona,2017,Coal,Underground Coal Mining (1B1a),0.0,Underground
385,Arizona,2017,Natural Gas Systems,Distribution (1B2b),7528306442240.0,Distribution
386,Arizona,2017,Natural Gas Systems,Exploration (1B2b),865585.0625,Exploration
387,Arizona,2017,Natural Gas Systems,Post Meter (annual),7222244409344.0,Post Meter
388,Arizona,2017,Natural Gas Systems,Processing (1B2b),0.0,Processing
389,Arizona,2017,Natural Gas Systems,Production (1B2b),946468683776.0,Production
390,Arizona,2017,Natural Gas Systems,Transmission & Storage (1B2b),33004678283264.0,Transmission-Storage
391,Arizona,2017,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),90392870912.0,"Abandoned Oil, Gas Wells"
392,Arizona,2017,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
393,Arizona,2017,Others,Mobile Combustion (1A),2002881871872.0,Mobile Combustion
394,Arizona,2017,Others,Petrochemical Production (2B8),0.0,Petrochemical
395,Arizona,2017,Others,Stationary combustion (1A),3046301761536.0,Stationary combustion
396,Arizona,2017,Petroleum Systems,Exploration* (1B2a),18983542.0,Exploration*
397,Arizona,2017,Petroleum Systems,Production (1B2a),19490068480.0,Production*
398,Arizona,2017,Petroleum Systems,Refining (1B2a),0.0,Refining
399,Arizona,2017,Petroleum Systems,Transport (1B2a),6256010.0,Transport
400,Arizona,2017,Waste,Composting (5B1),24861153280.0,Composting
401,Arizona,2017,Waste,Domestic Wastewater Treatment & Discharge (5D),9392827138048.0,Domestic
402,Arizona,2017,Waste,Industrial Landfills (5A1),2261070118912.0,Industrial Landfills
403,Arizona,2017,Waste,Industrial Wastewater Treatment & Discharge (5D),0.0,Industrial
404,Arizona,2017,Waste,Municipal Solid Waste (MSW) Landfills (5A1),72201587916800.0,Municipal
405,Arizona,2018,Agriculture,Enteric Fermentation (3A),101314109374464.0,Enteric Fermentation
406,Arizona,2018,Agriculture,Field Burning of Agricultural Residues* (3F),192390397952.0,Field Burning
407,Arizona,2018,Agriculture,Manure Management (3B),32443404910592.0,Manure
408,Arizona,2018,Agriculture,Rice Cultivation (3C),0.0,Rice
409,Arizona,2018,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
410,Arizona,2018,Coal,Surface Coal Mining (1B1a),2021121327104.0,Surface
411,Arizona,2018,Coal,Underground Coal Mining (1B1a),0.0,Underground
412,Arizona,2018,Natural Gas Systems,Distribution (1B2b),7576628494336.0,Distribution
413,Arizona,2018,Natural Gas Systems,Exploration (1B2b),704529.1875,Exploration
414,Arizona,2018,Natural Gas Systems,Post Meter (annual),7862699425792.0,Post Meter
415,Arizona,2018,Natural Gas Systems,Processing (1B2b),0.0,Processing
416,Arizona,2018,Natural Gas Systems,Production (1B2b),1050486964224.0,Production
417,Arizona,2018,Natural Gas Systems,Transmission & Storage (1B2b),36414339153920.0,Transmission-Storage
418,Arizona,2018,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),90687635456.0,"Abandoned Oil, Gas Wells"
419,Arizona,2018,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
420,Arizona,2018,Others,Mobile Combustion (1A),1961454206976.0,Mobile Combustion
421,Arizona,2018,Others,Petrochemical Production (2B8),0.0,Petrochemical
422,Arizona,2018,Others,Stationary combustion (1A),3701184397312.0,Stationary combustion
423,Arizona,2018,Petroleum Systems,Exploration* (1B2a),5348123.0,Exploration*
424,Arizona,2018,Petroleum Systems,Production (1B2a),18064560128.0,Production*
425,Arizona,2018,Petroleum Systems,Refining (1B2a),0.0,Refining
426,Arizona,2018,Petroleum Systems,Transport (1B2a),5255612.0,Transport
427,Arizona,2018,Waste,Composting (5B1),22252566528.0,Composting
428,Arizona,2018,Waste,Domestic Wastewater Treatment & Discharge (5D),8219949268992.0,Domestic
429,Arizona,2018,Waste,Industrial Landfills (5A1),2280063500288.0,Industrial Landfills
430,Arizona,2018,Waste,Industrial Wastewater Treatment & Discharge (5D),0.0,Industrial
431,Arizona,2018,Waste,Municipal Solid Waste (MSW) Landfills (5A1),74769667981312.0,Municipal
432,Arizona,2019,Agriculture,Enteric Fermentation (3A),101573602574336.0,Enteric Fermentation
433,Arizona,2019,Agriculture,Field Burning of Agricultural Residues* (3F),192912769024.0,Field Burning
434,Arizona,2019,Agriculture,Manure Management (3B),32074574594048.0,Manure
435,Arizona,2019,Agriculture,Rice Cultivation (3C),0.0,Rice
436,Arizona,2019,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
437,Arizona,2019,Coal,Surface Coal Mining (1B1a),1841406672896.0,Surface
438,Arizona,2019,Coal,Underground Coal Mining (1B1a),0.0,Underground
439,Arizona,2019,Natural Gas Systems,Distribution (1B2b),7639669932032.0,Distribution
440,Arizona,2019,Natural Gas Systems,Exploration (1B2b),213147.421875,Exploration
441,Arizona,2019,Natural Gas Systems,Post Meter (annual),8135675215872.0,Post Meter
442,Arizona,2019,Natural Gas Systems,Processing (1B2b),0.0,Processing
443,Arizona,2019,Natural Gas Systems,Production (1B2b),914011455488.0,Production
444,Arizona,2019,Natural Gas Systems,Transmission & Storage (1B2b),36685790314496.0,Transmission-Storage
445,Arizona,2019,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),91152859136.0,"Abandoned Oil, Gas Wells"
446,Arizona,2019,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
447,Arizona,2019,Others,Mobile Combustion (1A),1989628788736.0,Mobile Combustion
448,Arizona,2019,Others,Petrochemical Production (2B8),0.0,Petrochemical
449,Arizona,2019,Others,Stationary combustion (1A),3807676727296.0,Stationary combustion
450,Arizona,2019,Petroleum Systems,Exploration* (1B2a),1300827.625,Exploration*
451,Arizona,2019,Petroleum Systems,Production (1B2a),18192642048.0,Production*
452,Arizona,2019,Petroleum Systems,Refining (1B2a),0.0,Refining
453,Arizona,2019,Petroleum Systems,Transport (1B2a),5429836.0,Transport
454,Arizona,2019,Waste,Composting (5B1),22499817472.0,Composting
455,Arizona,2019,Waste,Domestic Wastewater Treatment & Discharge (5D),7952030760960.0,Domestic
456,Arizona,2019,Waste,Industrial Landfills (5A1),2285758840832.0,Industrial Landfills
457,Arizona,2019,Waste,Industrial Wastewater Treatment & Discharge (5D),0.0,Industrial
458,Arizona,2019,Waste,Municipal Solid Waste (MSW) Landfills (5A1),76249007390720.0,Municipal
459,Arizona,2020,Agriculture,Enteric Fermentation (3A),101011389677568.0,Enteric Fermentation
460,Arizona,2020,Agriculture,Field Burning of Agricultural Residues* (3F),193536081920.0,Field Burning
461,Arizona,2020,Agriculture,Manure Management (3B),32552689598464.0,Manure
462,Arizona,2020,Agriculture,Rice Cultivation (3C),0.0,Rice
463,Arizona,2020,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
464,Arizona,2020,Coal,Surface Coal Mining (1B1a),1400428167168.0,Surface
465,Arizona,2020,Coal,Underground Coal Mining (1B1a),0.0,Underground
466,Arizona,2020,Natural Gas Systems,Distribution (1B2b),7718516555776.0,Distribution
467,Arizona,2020,Natural Gas Systems,Exploration (1B2b),13814.8427734375,Exploration
468,Arizona,2020,Natural Gas Systems,Post Meter (annual),8275397967872.0,Post Meter
469,Arizona,2020,Natural Gas Systems,Processing (1B2b),0.0,Processing
470,Arizona,2020,Natural Gas Systems,Production (1B2b),753690673152.0,Production
471,Arizona,2020,Natural Gas Systems,Transmission & Storage (1B2b),38886428377088.0,Transmission-Storage
472,Arizona,2020,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),90258472960.0,"Abandoned Oil, Gas Wells"
473,Arizona,2020,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
474,Arizona,2020,Others,Mobile Combustion (1A),1773272301568.0,Mobile Combustion
475,Arizona,2020,Others,Petrochemical Production (2B8),0.0,Petrochemical
476,Arizona,2020,Others,Stationary combustion (1A),3499711004672.0,Stationary combustion
477,Arizona,2020,Petroleum Systems,Exploration* (1B2a),1122511.625,Exploration*
478,Arizona,2020,Petroleum Systems,Production (1B2a),19888463872.0,Production*
479,Arizona,2020,Petroleum Systems,Refining (1B2a),0.0,Refining
480,Arizona,2020,Petroleum Systems,Transport (1B2a),4915741.5,Transport
481,Arizona,2020,Waste,Composting (5B1),22499817472.0,Composting
482,Arizona,2020,Waste,Domestic Wastewater Treatment & Discharge (5D),8208767254528.0,Domestic
483,Arizona,2020,Waste,Industrial Landfills (5A1),2297149784064.0,Industrial Landfills
484,Arizona,2020,Waste,Industrial Wastewater Treatment & Discharge (5D),0.0,Industrial
485,Arizona,2020,Waste,Municipal Solid Waste (MSW) Landfills (5A1),72864891928576.0,Municipal
486,Arkansas,2012,Agriculture,Enteric Fermentation (3A),131663875014656.0,Enteric Fermentation
487,Arkansas,2012,Agriculture,Field Burning of Agricultural Residues* (3F),340693188608.0,Field Burning
488,Arkansas,2012,Agriculture,Manure Management (3B),13548145082368.0,Manure
489,Arkansas,2012,Agriculture,Rice Cultivation (3C),321847837065216.0,Rice
490,Arkansas,2012,Coal,Abandoned Underground Coal Mines (1B1a),72075821056.0,Abandoned Underground
491,Arkansas,2012,Coal,Surface Coal Mining (1B1a),6192137216.0,Surface
492,Arkansas,2012,Coal,Underground Coal Mining (1B1a),8761053282304.0,Underground
493,Arkansas,2012,Natural Gas Systems,Distribution (1B2b),14249824878592.0,Distribution
494,Arkansas,2012,Natural Gas Systems,Exploration (1B2b),10064105570304.0,Exploration
495,Arkansas,2012,Natural Gas Systems,Post Meter (annual),4886013411328.0,Post Meter
496,Arkansas,2012,Natural Gas Systems,Processing (1B2b),711640481792.0,Processing
497,Arkansas,2012,Natural Gas Systems,Production (1B2b),80390698041344.0,Production
498,Arkansas,2012,Natural Gas Systems,Transmission & Storage (1B2b),28237535117312.0,Transmission-Storage
499,Arkansas,2012,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),1966967357440.0,"Abandoned Oil, Gas Wells"
500,Arkansas,2012,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
501,Arkansas,2012,Others,Mobile Combustion (1A),1755619393536.0,Mobile Combustion
502,Arkansas,2012,Others,Petrochemical Production (2B8),0.0,Petrochemical
503,Arkansas,2012,Others,Stationary combustion (1A),6764824625152.0,Stationary combustion
504,Arkansas,2012,Petroleum Systems,Exploration* (1B2a),58776698880.0,Exploration*
505,Arkansas,2012,Petroleum Systems,Production (1B2a),3582588878848.0,Production*
506,Arkansas,2012,Petroleum Systems,Refining (1B2a),59708362752.0,Refining
507,Arkansas,2012,Petroleum Systems,Transport (1B2a),12095617024.0,Transport
508,Arkansas,2012,Waste,Composting (5B1),696914935808.0,Composting
509,Arkansas,2012,Waste,Domestic Wastewater Treatment & Discharge (5D),9217754791936.0,Domestic
510,Arkansas,2012,Waste,Industrial Landfills (5A1),9653528297472.0,Industrial Landfills
511,Arkansas,2012,Waste,Industrial Wastewater Treatment & Discharge (5D),27953469587456.0,Industrial
512,Arkansas,2012,Waste,Municipal Solid Waste (MSW) Landfills (5A1),69633684013056.0,Municipal
513,Arkansas,2013,Agriculture,Enteric Fermentation (3A),124730858274816.0,Enteric Fermentation
514,Arkansas,2013,Agriculture,Field Burning of Agricultural Residues* (3F),1079139368960.0,Field Burning
515,Arkansas,2013,Agriculture,Manure Management (3B),12914226364416.0,Manure
516,Arkansas,2013,Agriculture,Rice Cultivation (3C),223675689205760.0,Rice
517,Arkansas,2013,Coal,Abandoned Underground Coal Mines (1B1a),71964590080.0,Abandoned Underground
518,Arkansas,2013,Coal,Surface Coal Mining (1B1a),12410971136.0,Surface
519,Arkansas,2013,Coal,Underground Coal Mining (1B1a),4818166874112.0,Underground
520,Arkansas,2013,Natural Gas Systems,Distribution (1B2b),14169374982144.0,Distribution
521,Arkansas,2013,Natural Gas Systems,Exploration (1B2b),15081307897856.0,Exploration
522,Arkansas,2013,Natural Gas Systems,Post Meter (annual),4395127537664.0,Post Meter
523,Arkansas,2013,Natural Gas Systems,Processing (1B2b),1212616015872.0,Processing
524,Arkansas,2013,Natural Gas Systems,Production (1B2b),84881094737920.0,Production
525,Arkansas,2013,Natural Gas Systems,Transmission & Storage (1B2b),28980694482944.0,Transmission-Storage
526,Arkansas,2013,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),1993169960960.0,"Abandoned Oil, Gas Wells"
527,Arkansas,2013,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
528,Arkansas,2013,Others,Mobile Combustion (1A),1599919751168.0,Mobile Combustion
529,Arkansas,2013,Others,Petrochemical Production (2B8),0.0,Petrochemical
530,Arkansas,2013,Others,Stationary combustion (1A),7588092051456.0,Stationary combustion
531,Arkansas,2013,Petroleum Systems,Exploration* (1B2a),54951325696.0,Exploration*
532,Arkansas,2013,Petroleum Systems,Production (1B2a),4086457958400.0,Production*
533,Arkansas,2013,Petroleum Systems,Refining (1B2a),75781545984.0,Refining
534,Arkansas,2013,Petroleum Systems,Transport (1B2a),14821137408.0,Transport
535,Arkansas,2013,Waste,Composting (5B1),484128489472.0,Composting
536,Arkansas,2013,Waste,Domestic Wastewater Treatment & Discharge (5D),9117418651648.0,Domestic
537,Arkansas,2013,Waste,Industrial Landfills (5A1),9687715020800.0,Industrial Landfills
538,Arkansas,2013,Waste,Industrial Wastewater Treatment & Discharge (5D),17941303132160.0,Industrial
539,Arkansas,2013,Waste,Municipal Solid Waste (MSW) Landfills (5A1),67924077314048.0,Municipal
