,State,Title,Year,epa,epa_change
391,Delaware,Total Coal Mines (annual),2016,0.0,0.0
392,Delaware,Total Coal Mines (annual),2017,0.0,0.0
393,Delaware,Total Coal Mines (annual),2018,0.0,0.0
394,Delaware,Total Coal Mines (annual),2019,0.0,0.0
395,Delaware,Total Coal Mines (annual),2020,0.0,0.0
396,Delaware,Total Methane (annual),2012,30456851.261439998,
397,Delaware,Total Methane (annual),2013,30563469.119488,106617.85804800317
398,Delaware,Total Methane (annual),2014,32743316.938752003,2179847.819264002
399,Delaware,Total Methane (annual),2015,40862085.46201601,8118768.523264006
400,Delaware,Total Methane (annual),2016,38571190.212608,-2290895.2494080067
401,Delaware,Total Methane (annual),2017,35958176.348160006,-2613013.864447996
402,Delaware,Total Methane (annual),2018,33120300.88192,-2837875.4662400074
403,Delaware,Total Methane (annual),2019,33481569.101824,361268.2199040018
404,Delaware,Total Methane (annual),2020,32763597.238272,-717971.8635520004
405,Delaware,Total Natural Gas Systems (annual),2012,2718999.413952,
406,Delaware,Total Natural Gas Systems (annual),2013,2693877.689056,-25121.724895999767
407,Delaware,Total Natural Gas Systems (annual),2014,2766682.510848,72804.82179199997
408,Delaware,Total Natural Gas Systems (annual),2015,2832846.075136,66163.56428799964
409,Delaware,Total Natural Gas Systems (annual),2016,3059473.9639680004,226627.88883200055
410,Delaware,Total Natural Gas Systems (annual),2017,2977176.29488,-82297.66908800043
411,Delaware,Total Natural Gas Systems (annual),2018,2823266.971648,-153909.32323199976
412,Delaware,Total Natural Gas Systems (annual),2019,2829654.491008,6387.519359999802
413,Delaware,Total Natural Gas Systems (annual),2020,2862391.476416,32736.985408000182
414,Delaware,Total Other (annual),2012,1080829.2608,
415,Delaware,Total Other (annual),2013,1156843.651328,76014.39052799996
416,Delaware,Total Other (annual),2014,1177244.130432,20400.47910399991
417,Delaware,Total Other (annual),2015,1111679.467392,-65564.66304000001
418,Delaware,Total Other (annual),2016,1085664.523264,-26014.944127999945
419,Delaware,Total Other (annual),2017,851798.609152,-233865.9141119999
420,Delaware,Total Other (annual),2018,844901.511232,-6897.0979200000875
421,Delaware,Total Other (annual),2019,854054.151616,9152.640384000028
422,Delaware,Total Other (annual),2020,765939.8337920001,-88114.31782399991
423,Delaware,Total Petroleum Systems (annual),2012,151750.295552,
424,Delaware,Total Petroleum Systems (annual),2013,162766.651392,11016.355840000004
425,Delaware,Total Petroleum Systems (annual),2014,133149.9008,-29616.750591999997
426,Delaware,Total Petroleum Systems (annual),2015,157684.580352,24534.679551999987
427,Delaware,Total Petroleum Systems (annual),2016,197446.893568,39762.31321600001
428,Delaware,Total Petroleum Systems (annual),2017,131470.753792,-65976.139776
429,Delaware,Total Petroleum Systems (annual),2018,149497.626624,18026.872831999994
430,Delaware,Total Petroleum Systems (annual),2019,169873.719296,20376.092672
431,Delaware,Total Petroleum Systems (annual),2020,147957.202944,-21916.516352000006
432,Delaware,Total Waste (annual),2012,22721895.560768,
433,Delaware,Total Waste (annual),2013,22856804.148784,134908.58801599964
434,Delaware,Total Waste (annual),2014,24962658.609184,2105854.4604
435,Delaware,Total Waste (annual),2015,32897782.032304004,7935123.423120003
436,Delaware,Total Waste (annual),2016,30334932.83296,-2562849.1993440054
437,Delaware,Total Waste (annual),2017,28090371.780416,-2244561.0525439978
438,Delaware,Total Waste (annual),2018,25334594.75896,-2755777.0214559995
439,Delaware,Total Waste (annual),2019,25679214.246784,344619.4878240004
440,Delaware,Total Waste (annual),2020,25017575.630560003,-661638.6162239984
441,District of Columbia,Total Agriculture (annual),2012,1327.30624,
442,District of Columbia,Total Agriculture (annual),2013,1287.976704,-39.32953599999996
443,District of Columbia,Total Agriculture (annual),2014,1237.71008,-50.266623999999865
444,District of Columbia,Total Agriculture (annual),2015,1216.109184,-21.600896000000148
445,District of Columbia,Total Agriculture (annual),2016,1186.689408,-29.419775999999956
446,District of Columbia,Total Agriculture (annual),2017,1137.065216,-49.624191999999994
447,District of Columbia,Total Agriculture (annual),2018,1100.09216,-36.97305600000004
448,District of Columbia,Total Agriculture (annual),2019,1099.706368,-0.3857919999998103
449,District of Columbia,Total Agriculture (annual),2020,1098.266752,-1.4396160000001146
450,District of Columbia,Total Coal Mines (annual),2012,0.0,
451,District of Columbia,Total Coal Mines (annual),2013,0.0,0.0
452,District of Columbia,Total Coal Mines (annual),2014,0.0,0.0
453,District of Columbia,Total Coal Mines (annual),2015,0.0,0.0
454,District of Columbia,Total Coal Mines (annual),2016,0.0,0.0
455,District of Columbia,Total Coal Mines (annual),2017,0.0,0.0
456,District of Columbia,Total Coal Mines (annual),2018,0.0,0.0
457,District of Columbia,Total Coal Mines (annual),2019,0.0,0.0
458,District of Columbia,Total Coal Mines (annual),2020,0.0,0.0
459,District of Columbia,Total Methane (annual),2012,2413741.211648,
460,District of Columbia,Total Methane (annual),2013,2147380.363264,-266360.8483839999
461,District of Columbia,Total Methane (annual),2014,2170182.69696,22802.333695999812
462,District of Columbia,Total Methane (annual),2015,2195348.652032,25165.955072000157
463,District of Columbia,Total Methane (annual),2016,2132483.244032,-62865.40799999982
464,District of Columbia,Total Methane (annual),2017,2188571.836416,56088.59238399984
465,District of Columbia,Total Methane (annual),2018,2198283.485184,9711.648767999839
466,District of Columbia,Total Methane (annual),2019,2155933.466624,-42350.018559999764
467,District of Columbia,Total Methane (annual),2020,2133532.082176,-22401.38444800023
468,District of Columbia,Total Natural Gas Systems (annual),2012,1496519.278592,
469,District of Columbia,Total Natural Gas Systems (annual),2013,1492900.380672,-3618.897919999901
470,District of Columbia,Total Natural Gas Systems (annual),2014,1499131.936768,6231.556095999898
471,District of Columbia,Total Natural Gas Systems (annual),2015,1516874.366976,17742.43020799989
472,District of Columbia,Total Natural Gas Systems (annual),2016,1503242.223616,-13632.14335999987
473,District of Columbia,Total Natural Gas Systems (annual),2017,1503088.869376,-153.35424000001512
474,District of Columbia,Total Natural Gas Systems (annual),2018,1495902.191616,-7186.677760000108
475,District of Columbia,Total Natural Gas Systems (annual),2019,1464035.049472,-31867.142143999925
476,District of Columbia,Total Natural Gas Systems (annual),2020,1443819.552768,-20215.49670400005
477,District of Columbia,Total Other (annual),2012,255733.071872,
478,District of Columbia,Total Other (annual),2013,279037.313024,23304.241151999973
479,District of Columbia,Total Other (annual),2014,279920.508928,883.195904000022
480,District of Columbia,Total Other (annual),2015,271483.142144,-8437.366784000013
481,District of Columbia,Total Other (annual),2016,240553.394176,-30929.74796799998
482,District of Columbia,Total Other (annual),2017,313642.02496,73088.63078400001
483,District of Columbia,Total Other (annual),2018,344454.59456,30812.569599999988
484,District of Columbia,Total Other (annual),2019,348210.528256,3755.933696000022
485,District of Columbia,Total Other (annual),2020,322626.02752,-25584.500736000016
486,District of Columbia,Total Petroleum Systems (annual),2012,0.0,
487,District of Columbia,Total Petroleum Systems (annual),2013,0.0,0.0
488,District of Columbia,Total Petroleum Systems (annual),2014,0.0,0.0
489,District of Columbia,Total Petroleum Systems (annual),2015,0.0,0.0
490,District of Columbia,Total Petroleum Systems (annual),2016,0.0,0.0
491,District of Columbia,Total Petroleum Systems (annual),2017,0.0,0.0
492,District of Columbia,Total Petroleum Systems (annual),2018,0.0,0.0
493,District of Columbia,Total Petroleum Systems (annual),2019,0.0,0.0
494,District of Columbia,Total Petroleum Systems (annual),2020,0.0,0.0
495,District of Columbia,Total Waste (annual),2012,660161.691648,
496,District of Columbia,Total Waste (annual),2013,374154.723328,-286006.96832000004
497,District of Columbia,Total Waste (annual),2014,389892.636672,15737.913344
498,District of Columbia,Total Waste (annual),2015,405775.089664,15882.452992000035
499,District of Columbia,Total Waste (annual),2016,387500.900352,-18274.189312000002
500,District of Columbia,Total Waste (annual),2017,370703.89248,-16797.007872000046
501,District of Columbia,Total Waste (annual),2018,356826.64448,-13877.247999999963
502,District of Columbia,Total Waste (annual),2019,342588.030976,-14238.613504000008
503,District of Columbia,Total Waste (annual),2020,365988.118528,23400.08755200001
504,Florida,Total Agriculture (annual),2012,173322323.40660205,
505,Florida,Total Agriculture (annual),2013,175749157.782633,2426834.3760309517
506,Florida,Total Agriculture (annual),2014,169114578.783104,-6634578.999529004
507,Florida,Total Agriculture (annual),2015,172709031.011868,3594452.2287639976
508,Florida,Total Agriculture (annual),2016,168841554.901418,-3867476.1104499996
509,Florida,Total Agriculture (annual),2017,168423020.74372,-418534.15769800544
510,Florida,Total Agriculture (annual),2018,168052639.42302,-370381.3206999898
511,Florida,Total Agriculture (annual),2019,168100087.28087598,47447.85785597563
512,Florida,Total Agriculture (annual),2020,167724430.7588,-375656.5220759809
513,Florida,Total Coal Mines (annual),2012,0.0,
514,Florida,Total Coal Mines (annual),2013,0.0,0.0
515,Florida,Total Coal Mines (annual),2014,0.0,0.0
516,Florida,Total Coal Mines (annual),2015,0.0,0.0
517,Florida,Total Coal Mines (annual),2016,0.0,0.0
518,Florida,Total Coal Mines (annual),2017,0.0,0.0
519,Florida,Total Coal Mines (annual),2018,0.0,0.0
520,Florida,Total Coal Mines (annual),2019,0.0,0.0
521,Florida,Total Coal Mines (annual),2020,0.0,0.0
522,Florida,Total Methane (annual),2012,544274225.0581601,
523,Florida,Total Methane (annual),2013,538378837.553804,-5895387.504356027
524,Florida,Total Methane (annual),2014,533098083.478968,-5280754.074836016
525,Florida,Total Methane (annual),2015,528175976.419632,-4922107.059336007
526,Florida,Total Methane (annual),2016,533098919.93106,4922943.511427999
527,Florida,Total Methane (annual),2017,571300876.89686,38201956.96579999
528,Florida,Total Methane (annual),2018,582061684.70152,10760807.804659963
529,Florida,Total Methane (annual),2019,591437070.868624,9375386.167104006
530,Florida,Total Methane (annual),2020,579067003.52394,-12370067.344684005
531,Florida,Total Natural Gas Systems (annual),2012,37141024.165055215,
532,Florida,Total Natural Gas Systems (annual),2013,35452406.41560699,-1688617.749448225
533,Florida,Total Natural Gas Systems (annual),2014,36103128.40105444,650721.9854474515
534,Florida,Total Natural Gas Systems (annual),2015,39581502.25342883,3478373.85237439
535,Florida,Total Natural Gas Systems (annual),2016,40798537.53871849,1217035.28528966
536,Florida,Total Natural Gas Systems (annual),2017,64342079.66375851,23543542.125040017
537,Florida,Total Natural Gas Systems (annual),2018,66360902.41932955,2018822.7555710375
538,Florida,Total Natural Gas Systems (annual),2019,70127908.54449096,3767006.125161417
539,Florida,Total Natural Gas Systems (annual),2020,71359636.46455282,1231727.9200618565
540,Florida,Total Other (annual),2012,20354431.010784447,
541,Florida,Total Other (annual),2013,20923382.744182494,568951.7333980463
542,Florida,Total Other (annual),2014,20661949.204175796,-261433.54000669718
543,Florida,Total Other (annual),2015,20655140.50489281,-6808.699282985181
544,Florida,Total Other (annual),2016,19479277.834880125,-1175862.6700126864
545,Florida,Total Other (annual),2017,14771993.501967024,-4707284.332913101
546,Florida,Total Other (annual),2018,14707879.389629228,-64114.11233779602
547,Florida,Total Other (annual),2019,15080037.741625872,372158.35199664347
548,Florida,Total Other (annual),2020,14318344.352142986,-761693.3894828856
549,Florida,Total Petroleum Systems (annual),2012,371870.011392,
550,Florida,Total Petroleum Systems (annual),2013,364345.75257600006,-7524.258815999958
551,Florida,Total Petroleum Systems (annual),2014,370022.801664,5677.049087999971
552,Florida,Total Petroleum Systems (annual),2015,354942.328064,-15080.473600000027
553,Florida,Total Petroleum Systems (annual),2016,315252.373632,-39689.954432
554,Florida,Total Petroleum Systems (annual),2017,307575.796736,-7676.576896000013
555,Florida,Total Petroleum Systems (annual),2018,262461.025664,-45114.771071999974
556,Florida,Total Petroleum Systems (annual),2019,258132.598528,-4328.427136000013
557,Florida,Total Petroleum Systems (annual),2020,262468.773632,4336.175104000024
558,Florida,Total Waste (annual),2012,313084575.8300146,
559,Florida,Total Waste (annual),2013,305889546.2901575,-7195029.5398570895
560,Florida,Total Waste (annual),2014,306848405.7684473,958859.478289783
561,Florida,Total Waste (annual),2015,294875358.2408259,-11973047.527621388
562,Florida,Total Waste (annual),2016,303664299.43008745,8788941.189261556
563,Florida,Total Waste (annual),2017,323456202.0595598,19791902.629472375
564,Florida,Total Waste (annual),2018,332677799.4513566,9221597.391796768
565,Florida,Total Waste (annual),2019,337870901.286711,5193101.835354388
566,Florida,Total Waste (annual),2020,325402121.8538342,-12468779.432876766
567,Georgia,Total Agriculture (annual),2012,124535762.647456,
568,Georgia,Total Agriculture (annual),2013,123178060.68336,-1357701.9640960097
569,Georgia,Total Agriculture (annual),2014,126743334.602656,3565273.9192960113
570,Georgia,Total Agriculture (annual),2015,128039559.941744,1296225.339087993
571,Georgia,Total Agriculture (annual),2016,131989068.389792,3949508.4480479956
572,Georgia,Total Agriculture (annual),2017,132700188.614432,711120.2246400118
573,Georgia,Total Agriculture (annual),2018,133575161.148432,874972.5339999944
574,Georgia,Total Agriculture (annual),2019,133331888.976528,-243272.17190399766
575,Georgia,Total Agriculture (annual),2020,133440035.898496,108146.92196799815
576,Georgia,Total Coal Mines (annual),2012,0.0,
577,Georgia,Total Coal Mines (annual),2013,0.0,0.0
578,Georgia,Total Coal Mines (annual),2014,0.0,0.0
579,Georgia,Total Coal Mines (annual),2015,0.0,0.0
580,Georgia,Total Coal Mines (annual),2016,0.0,0.0
581,Georgia,Total Coal Mines (annual),2017,0.0,0.0
582,Georgia,Total Coal Mines (annual),2018,0.0,0.0
583,Georgia,Total Coal Mines (annual),2019,0.0,0.0
584,Georgia,Total Coal Mines (annual),2020,0.0,0.0
585,Georgia,Total Methane (annual),2012,433977496.589184,
586,Georgia,Total Methane (annual),2013,453662746.177344,19685249.588160038
587,Georgia,Total Methane (annual),2014,459449470.67072,5786724.493375957
588,Georgia,Total Methane (annual),2015,454936815.839424,-4512654.831295967
589,Georgia,Total Methane (annual),2016,450900141.205248,-4036674.634176016
590,Georgia,Total Methane (annual),2017,452061153.370368,1161012.1651200056
